CustomerKey,AnnualIncome
12292,"$130,000 "
12293,"$130,000 "
12294,"$130,000 "
12295,"$60,000 "
12296,"$70,000 "
12297,"$80,000 "
12298,"$90,000 "
12299,"$150,000 "
12300,"$80,000 "
12301,"$100,000 "
12302,"$100,000 "
12303,"$130,000 "
12304,"$130,000 "
12305,"$80,000 "
12306,"$80,000 "
12307,"$90,000 "
12308,"$100,000 "
12309,"$130,000 "
12310,"$130,000 "
12311,"$130,000 "
12312,"$100,000 "
12313,"$100,000 "
12314,"$110,000 "
12315,"$130,000 "
12316,"$130,000 "
12317,"$150,000 "
12318,"$170,000 "
12319,"$90,000 "
12320,"$120,000 "
12321,"$70,000 "
12322,"$80,000 "
12323,"$80,000 "
12324,"$90,000 "
12325,"$130,000 "
12326,"$170,000 "
12327,"$100,000 "
12328,"$130,000 "
12329,"$170,000 "
12330,"$100,000 "
12331,"$70,000 "
12332,"$90,000 "
12333,"$90,000 "
12334,"$130,000 "
12335,"$150,000 "
12336,"$130,000 "
12337,"$70,000 "
12338,"$70,000 "
12339,"$70,000 "
12340,"$70,000 "
12341,"$80,000 "
12342,"$70,000 "
12343,"$60,000 "
12344,"$80,000 "
12345,"$80,000 "
12346,"$90,000 "
12347,"$90,000 "
12348,"$90,000 "
12349,"$90,000 "
12350,"$90,000 "
12351,"$100,000 "
12352,"$100,000 "
12353,"$110,000 "
12354,"$110,000 "
12355,"$120,000 "
12356,"$90,000 "
12357,"$100,000 "
12358,"$100,000 "
12359,"$130,000 "
12361,"$160,000 "
12362,"$90,000 "
12363,"$110,000 "
12364,"$130,000 "
12365,"$80,000 "
12366,"$80,000 "
12367,"$10,000 "
12368,"$10,000 "
12369,"$60,000 "
12370,"$60,000 "
12371,"$60,000 "
12372,"$60,000 "
12373,"$30,000 "
12374,"$20,000 "
12375,"$20,000 "
12376,"$20,000 "
12377,"$20,000 "
12378,"$30,000 "
12379,"$30,000 "
12380,"$30,000 "
12381,"$40,000 "
12382,"$20,000 "
12383,"$30,000 "
12384,"$40,000 "
12385,"$40,000 "
12386,"$20,000 "
12387,"$30,000 "
12388,"$30,000 "
12389,"$30,000 "
12390,"$40,000 "
12391,"$40,000 "
12392,"$10,000 "
12393,"$20,000 "
12394,"$20,000 "
12395,"$30,000 "
12396,"$30,000 "
12397,"$40,000 "
12398,"$40,000 "
12399,"$40,000 "
12400,"$40,000 "
12401,"$40,000 "
12403,"$40,000 "
12404,"$40,000 "
12405,"$40,000 "
12406,"$50,000 "
12407,"$50,000 "
12408,"$50,000 "
12409,"$40,000 "
12410,"$40,000 "
12411,"$40,000 "
12412,"$50,000 "
12413,"$60,000 "
12414,"$60,000 "
12415,"$60,000 "
12416,"$60,000 "
12417,"$60,000 "
12418,"$20,000 "
12420,"$30,000 "
12421,"$30,000 "
12422,"$30,000 "
12423,"$20,000 "
12424,"$30,000 "
12425,"$30,000 "
12426,"$40,000 "
12427,"$40,000 "
12428,"$40,000 "
12429,"$40,000 "
12431,"$40,000 "
12432,"$40,000 "
12433,"$40,000 "
12434,"$40,000 "
12435,"$40,000 "
12436,"$40,000 "
12437,"$40,000 "
12438,"$80,000 "
12439,"$40,000 "
12440,"$40,000 "
12441,"$40,000 "
12442,"$40,000 "
12443,"$40,000 "
12444,"$40,000 "
12445,"$40,000 "
12446,"$40,000 "
12447,"$40,000 "
12448,"$60,000 "
12449,"$60,000 "
12450,"$60,000 "
12451,"$60,000 "
12452,"$60,000 "
12453,"$60,000 "
12454,"$60,000 "
12455,"$60,000 "
12456,"$60,000 "
12457,"$60,000 "
12458,"$30,000 "
12459,"$30,000 "
12460,"$30,000 "
12461,"$40,000 "
12462,"$40,000 "
12463,"$40,000 "
12464,"$10,000 "
12465,"$20,000 "
12466,"$20,000 "
12467,"$20,000 "
12468,"$30,000 "
12469,"$20,000 "
12470,"$20,000 "
12471,"$40,000 "
12472,"$30,000 "
12473,"$30,000 "
12474,"$30,000 "
12475,"$10,000 "
12476,"$20,000 "
12477,"$20,000 "
12478,"$20,000 "
12479,"$30,000 "
12480,"$10,000 "
12481,"$10,000 "
12482,"$10,000 "
12483,"$20,000 "
12484,"$20,000 "
12485,"$20,000 "
12486,"$20,000 "
12487,"$20,000 "
12488,"$20,000 "
12489,"$40,000 "
12490,"$40,000 "
12491,"$40,000 "
12492,"$60,000 "
12493,"$40,000 "
12495,"$30,000 "
12496,"$40,000 "
12497,"$40,000 "
12498,"$40,000 "
12499,"$20,000 "
12500,"$30,000 "
12501,"$30,000 "
12502,"$30,000 "
12503,"$30,000 "
12504,"$40,000 "
12505,"$40,000 "
12506,"$40,000 "
12507,"$30,000 "
12508,"$40,000 "
12509,"$40,000 "
12510,"$40,000 "
12511,"$30,000 "
12512,"$30,000 "
12513,"$30,000 "
12514,"$30,000 "
12515,"$30,000 "
12516,"$30,000 "
12517,"$30,000 "
12518,"$30,000 "
12519,"$30,000 "
12520,"$20,000 "
12521,"$10,000 "
12522,"$20,000 "
12523,"$20,000 "
12524,"$30,000 "
12525,"$40,000 "
12526,"$40,000 "
12527,"$60,000 "
12528,"$60,000 "
12529,"$60,000 "
12530,"$40,000 "
12532,"$50,000 "
12533,"$170,000 "
12534,"$10,000 "
12535,"$10,000 "
12536,"$10,000 "
12537,"$10,000 "
12538,"$20,000 "
12539,"$20,000 "
12540,"$30,000 "
12541,"$30,000 "
12542,"$30,000 "
12543,"$10,000 "
12544,"$10,000 "
12545,"$10,000 "
12546,"$20,000 "
12547,"$20,000 "
12548,"$10,000 "
12549,"$10,000 "
12550,"$10,000 "
12551,"$20,000 "
12552,"$20,000 "
12553,"$20,000 "
12554,"$30,000 "
12555,"$10,000 "
12556,"$10,000 "
12557,"$10,000 "
12558,"$20,000 "
12559,"$20,000 "
12560,"$20,000 "
12561,"$10,000 "
12562,"$10,000 "
12563,"$30,000 "
12564,"$30,000 "
12565,"$10,000 "
12566,"$30,000 "
12567,"$30,000 "
12568,"$30,000 "
12569,"$40,000 "
12570,"$10,000 "
12571,"$10,000 "
12572,"$10,000 "
12573,"$10,000 "
12574,"$10,000 "
12575,"$10,000 "
12576,"$10,000 "
12577,"$10,000 "
12578,"$10,000 "
12579,"$10,000 "
12580,"$10,000 "
12581,"$10,000 "
12582,"$10,000 "
12583,"$10,000 "
12584,"$10,000 "
12585,"$10,000 "
12586,"$10,000 "
12587,"$20,000 "
12588,"$10,000 "
12589,"$20,000 "
12590,"$30,000 "
12592,"$30,000 "
12593,"$30,000 "
12594,"$30,000 "
12595,"$30,000 "
12596,"$30,000 "
12597,"$20,000 "
12598,"$30,000 "
12599,"$20,000 "
12600,"$30,000 "
12601,"$30,000 "
12602,"$30,000 "
12603,"$30,000 "
12604,"$30,000 "
12605,"$30,000 "
12606,"$40,000 "
12607,"$40,000 "
12608,"$30,000 "
12609,"$30,000 "
12610,"$30,000 "
12611,"$20,000 "
12612,"$10,000 "
12613,"$30,000 "
12614,"$30,000 "
12615,"$10,000 "
12616,"$20,000 "
12617,"$20,000 "
12618,"$30,000 "
12619,"$40,000 "
12620,"$40,000 "
12621,"$40,000 "
12622,"$40,000 "
12623,"$10,000 "
12624,"$20,000 "
12625,"$20,000 "
12626,"$20,000 "
12627,"$20,000 "
12628,"$20,000 "
12629,"$20,000 "
12630,"$80,000 "
12631,"$70,000 "
12632,"$80,000 "
12633,"$110,000 "
12634,"$120,000 "
12635,"$80,000 "
12636,"$100,000 "
12637,"$130,000 "
12638,"$80,000 "
12639,"$80,000 "
12640,"$90,000 "
12641,"$100,000 "
12642,"$100,000 "
12643,"$120,000 "
12644,"$130,000 "
12645,"$170,000 "
12646,"$90,000 "
12647,"$170,000 "
12648,"$170,000 "
12649,"$80,000 "
12650,"$90,000 "
12651,"$90,000 "
12652,"$130,000 "
12653,"$150,000 "
12654,"$160,000 "
12655,"$80,000 "
12656,"$90,000 "
12657,"$110,000 "
12658,"$170,000 "
12659,"$80,000 "
12660,"$80,000 "
12661,"$80,000 "
12662,"$90,000 "
12663,"$90,000 "
12664,"$130,000 "
12665,"$60,000 "
12666,"$60,000 "
12667,"$70,000 "
12668,"$70,000 "
12669,"$70,000 "
12670,"$70,000 "
12671,"$70,000 "
12672,"$80,000 "
12673,"$80,000 "
12674,"$90,000 "
12675,"$80,000 "
12676,"$90,000 "
12677,"$100,000 "
12678,"$130,000 "
12679,"$100,000 "
12680,"$80,000 "
12681,"$80,000 "
12682,"$100,000 "
12683,"$120,000 "
12684,"$120,000 "
12685,"$90,000 "
12686,"$90,000 "
12687,"$90,000 "
12688,"$90,000 "
12689,"$90,000 "
12690,"$100,000 "
12691,"$100,000 "
12692,"$80,000 "
12693,"$80,000 "
12694,"$120,000 "
12695,"$90,000 "
12696,"$100,000 "
12697,"$90,000 "
12698,"$110,000 "
12699,"$120,000 "
12700,"$110,000 "
12701,"$110,000 "
12702,"$110,000 "
12703,"$110,000 "
12704,"$120,000 "
12705,"$150,000 "
12706,"$160,000 "
12707,"$70,000 "
12708,"$90,000 "
12709,"$130,000 "
12710,"$170,000 "
12711,"$20,000 "
12712,"$20,000 "
12713,"$20,000 "
12714,"$30,000 "
12715,"$60,000 "
12716,"$30,000 "
12717,"$30,000 "
12718,"$30,000 "
12719,"$30,000 "
12720,"$30,000 "
12721,"$30,000 "
12722,"$20,000 "
12723,"$20,000 "
12724,"$20,000 "
12725,"$10,000 "
12726,"$20,000 "
12727,"$20,000 "
12728,"$30,000 "
12729,"$30,000 "
12730,"$30,000 "
12731,"$30,000 "
12733,"$10,000 "
12734,"$10,000 "
12735,"$20,000 "
12736,"$20,000 "
12737,"$30,000 "
12738,"$40,000 "
12739,"$40,000 "
12740,"$30,000 "
12741,"$30,000 "
12742,"$40,000 "
12743,"$40,000 "
12744,"$40,000 "
12745,"$40,000 "
12746,"$10,000 "
12747,"$20,000 "
12748,"$30,000 "
12749,"$30,000 "
12750,"$40,000 "
12751,"$40,000 "
12752,"$40,000 "
12753,"$40,000 "
12754,"$40,000 "
12755,"$40,000 "
12756,"$40,000 "
12757,"$40,000 "
12758,"$30,000 "
12759,"$40,000 "
12760,"$60,000 "
12761,"$60,000 "
12762,"$30,000 "
12763,"$30,000 "
12764,"$30,000 "
12765,"$20,000 "
12766,"$20,000 "
12767,"$30,000 "
12768,"$30,000 "
12769,"$40,000 "
12770,"$40,000 "
12771,"$40,000 "
12772,"$40,000 "
12773,"$40,000 "
12774,"$40,000 "
12775,"$40,000 "
12776,"$80,000 "
12777,"$40,000 "
12778,"$40,000 "
12779,"$40,000 "
12780,"$40,000 "
12781,"$40,000 "
12782,"$40,000 "
12783,"$40,000 "
12784,"$40,000 "
12785,"$40,000 "
12786,"$40,000 "
12787,"$70,000 "
12788,"$40,000 "
12789,"$40,000 "
12790,"$60,000 "
12791,"$60,000 "
12792,"$60,000 "
12793,"$60,000 "
12794,"$60,000 "
12795,"$60,000 "
12796,"$60,000 "
12797,"$60,000 "
12798,"$20,000 "
12799,"$30,000 "
12800,"$30,000 "
12801,"$30,000 "
12803,"$30,000 "
12804,"$30,000 "
12805,"$40,000 "
12806,"$40,000 "
12807,"$40,000 "
12808,"$40,000 "
12809,"$20,000 "
12810,"$30,000 "
12811,"$20,000 "
12812,"$20,000 "
12813,"$30,000 "
12814,"$30,000 "
12815,"$30,000 "
12816,"$10,000 "
12817,"$10,000 "
12818,"$20,000 "
12819,"$20,000 "
12820,"$20,000 "
12821,"$40,000 "
12822,"$40,000 "
12823,"$10,000 "
12824,"$30,000 "
12825,"$30,000 "
12826,"$10,000 "
12827,"$20,000 "
12828,"$10,000 "
12829,"$20,000 "
12830,"$20,000 "
12831,"$20,000 "
12832,"$20,000 "
12833,"$20,000 "
12834,"$30,000 "
12835,"$10,000 "
12836,"$20,000 "
12837,"$20,000 "
12838,"$40,000 "
12839,"$60,000 "
12840,"$40,000 "
12841,"$30,000 "
12842,"$30,000 "
12843,"$30,000 "
12844,"$40,000 "
12845,"$40,000 "
12846,"$30,000 "
12848,"$40,000 "
12849,"$30,000 "
12850,"$20,000 "
12851,"$20,000 "
12852,"$30,000 "
12853,"$40,000 "
12854,"$40,000 "
12855,"$40,000 "
12856,"$40,000 "
12857,"$40,000 "
12858,"$30,000 "
12859,"$30,000 "
12860,"$40,000 "
12861,"$40,000 "
12862,"$30,000 "
12863,"$30,000 "
12865,"$20,000 "
12866,"$10,000 "
12867,"$10,000 "
12868,"$20,000 "
12869,"$20,000 "
12870,"$20,000 "
12871,"$30,000 "
12872,"$30,000 "
12873,"$20,000 "
12874,"$20,000 "
12875,"$60,000 "
12876,"$60,000 "
12877,"$60,000 "
12878,"$40,000 "
12879,"$40,000 "
12880,"$50,000 "
12881,"$50,000 "
12882,"$50,000 "
12883,"$60,000 "
12884,"$60,000 "
12885,"$60,000 "
12886,"$60,000 "
12889,"$60,000 "
12890,"$60,000 "
12891,"$60,000 "
12892,"$40,000 "
12893,"$70,000 "
12894,"$70,000 "
12895,"$50,000 "
12896,"$50,000 "
12897,"$50,000 "
12898,"$50,000 "
12899,"$50,000 "
12900,"$60,000 "
12901,"$50,000 "
12902,"$50,000 "
12903,"$50,000 "
12904,"$50,000 "
12905,"$60,000 "
12906,"$60,000 "
12907,"$60,000 "
12908,"$60,000 "
12909,"$60,000 "
12910,"$60,000 "
12911,"$60,000 "
12912,"$40,000 "
12913,"$60,000 "
12914,"$40,000 "
12915,"$40,000 "
12916,"$60,000 "
12917,"$70,000 "
12918,"$80,000 "
12920,"$70,000 "
12921,"$60,000 "
12923,"$60,000 "
12924,"$60,000 "
12925,"$60,000 "
12926,"$70,000 "
12927,"$70,000 "
12928,"$60,000 "
12929,"$70,000 "
12930,"$70,000 "
12931,"$70,000 "
12932,"$70,000 "
12933,"$70,000 "
12934,"$80,000 "
12935,"$80,000 "
12936,"$40,000 "
12937,"$40,000 "
12938,"$40,000 "
12939,"$80,000 "
12940,"$80,000 "
12941,"$80,000 "
12942,"$80,000 "
12943,"$80,000 "
12944,"$80,000 "
12945,"$60,000 "
12946,"$60,000 "
12947,"$40,000 "
12948,"$50,000 "
12949,"$50,000 "
12950,"$50,000 "
12951,"$40,000 "
12952,"$60,000 "
12953,"$60,000 "
12954,"$70,000 "
12955,"$70,000 "
12956,"$70,000 "
12957,"$70,000 "
12958,"$70,000 "
12959,"$70,000 "
12960,"$70,000 "
12961,"$70,000 "
12962,"$70,000 "
12963,"$70,000 "
12964,"$70,000 "
12965,"$40,000 "
12966,"$40,000 "
12967,"$40,000 "
12968,"$60,000 "
12969,"$40,000 "
12970,"$40,000 "
12971,"$40,000 "
12972,"$70,000 "
12973,"$70,000 "
12974,"$60,000 "
12975,"$60,000 "
12976,"$60,000 "
12977,"$60,000 "
12978,"$20,000 "
12979,"$60,000 "
12980,"$80,000 "
12981,"$80,000 "
12982,"$80,000 "
12983,"$60,000 "
12984,"$60,000 "
12985,"$70,000 "
12986,"$80,000 "
12987,"$90,000 "
12988,"$90,000 "
12989,"$100,000 "
12990,"$100,000 "
12991,"$60,000 "
12992,"$60,000 "
12993,"$60,000 "
12994,"$80,000 "
12995,"$80,000 "
12996,"$90,000 "
12997,"$60,000 "
12998,"$60,000 "
12999,"$70,000 "
13000,"$110,000 "
13001,"$130,000 "
13002,"$80,000 "
13003,"$80,000 "
13004,"$80,000 "
13005,"$80,000 "
13006,"$90,000 "
13007,"$60,000 "
13008,"$60,000 "
13009,"$60,000 "
13010,"$60,000 "
13011,"$70,000 "
13012,"$70,000 "
13013,"$60,000 "
13014,"$100,000 "
13015,"$100,000 "
13016,"$110,000 "
13017,"$30,000 "
13018,"$10,000 "
13019,"$60,000 "
13020,"$10,000 "
13021,"$30,000 "
13022,"$10,000 "
13023,"$20,000 "
13024,"$30,000 "
13025,"$30,000 "
13026,"$10,000 "
13027,"$40,000 "
13028,"$30,000 "
13029,"$30,000 "
13030,"$60,000 "
13031,"$60,000 "
13032,"$70,000 "
13033,"$60,000 "
13034,"$20,000 "
13035,"$30,000 "
13036,"$30,000 "
13037,"$30,000 "
13038,"$40,000 "
13039,"$20,000 "
13040,"$30,000 "
13041,"$30,000 "
13042,"$30,000 "
13043,"$30,000 "
13044,"$30,000 "
13045,"$30,000 "
13046,"$30,000 "
13047,"$40,000 "
13048,"$40,000 "
13049,"$40,000 "
13050,"$40,000 "
13051,"$80,000 "
13052,"$40,000 "
13053,"$40,000 "
13054,"$40,000 "
13055,"$30,000 "
13056,"$30,000 "
13057,"$30,000 "
13058,"$30,000 "
13059,"$30,000 "
13060,"$30,000 "
13061,"$40,000 "
13062,"$40,000 "
13063,"$40,000 "
13064,"$40,000 "
13065,"$30,000 "
13066,"$30,000 "
13067,"$30,000 "
13068,"$30,000 "
13069,"$30,000 "
13070,"$60,000 "
13071,"$60,000 "
13072,"$70,000 "
13073,"$60,000 "
13074,"$60,000 "
13075,"$80,000 "
13076,"$80,000 "
13077,"$70,000 "
13078,"$70,000 "
13079,"$80,000 "
13080,"$80,000 "
13081,"$80,000 "
13082,"$130,000 "
13083,"$70,000 "
13084,"$30,000 "
13085,"$30,000 "
13086,"$60,000 "
13087,"$60,000 "
13088,"$60,000 "
13089,"$120,000 "
13090,"$130,000 "
13091,"$130,000 "
13092,"$130,000 "
13093,"$80,000 "
13094,"$60,000 "
13095,"$60,000 "
13096,"$60,000 "
13097,"$60,000 "
13098,"$60,000 "
13099,"$70,000 "
13100,"$80,000 "
13101,"$90,000 "
13102,"$90,000 "
13103,"$70,000 "
13104,"$70,000 "
13105,"$60,000 "
13106,"$60,000 "
13107,"$60,000 "
13108,"$60,000 "
13109,"$60,000 "
13111,"$60,000 "
13112,"$60,000 "
13113,"$100,000 "
13114,"$100,000 "
13115,"$110,000 "
13116,"$110,000 "
13117,"$110,000 "
13118,"$60,000 "
13119,"$70,000 "
13120,"$80,000 "
13121,"$80,000 "
13122,"$80,000 "
13123,"$70,000 "
13124,"$70,000 "
13125,"$70,000 "
13126,"$70,000 "
13127,"$70,000 "
13128,"$70,000 "
13129,"$70,000 "
13130,"$90,000 "
13131,"$90,000 "
13132,"$90,000 "
13133,"$100,000 "
13134,"$50,000 "
13135,"$80,000 "
13136,"$30,000 "
13137,"$70,000 "
13138,"$70,000 "
13139,"$70,000 "
13141,"$40,000 "
13142,"$40,000 "
13143,"$40,000 "
13144,"$40,000 "
13145,"$40,000 "
13146,"$40,000 "
13147,"$30,000 "
13148,"$30,000 "
13149,"$10,000 "
13150,"$30,000 "
13151,"$40,000 "
13152,"$40,000 "
13153,"$40,000 "
13154,"$40,000 "
13155,"$60,000 "
13156,"$30,000 "
13157,"$30,000 "
13158,"$40,000 "
13159,"$40,000 "
13160,"$70,000 "
13161,"$40,000 "
13162,"$40,000 "
13163,"$40,000 "
13164,"$40,000 "
13165,"$40,000 "
13166,"$40,000 "
13167,"$30,000 "
13168,"$30,000 "
13169,"$80,000 "
13170,"$80,000 "
13171,"$80,000 "
13172,"$80,000 "
13173,"$80,000 "
13174,"$80,000 "
13175,"$90,000 "
13176,"$130,000 "
13177,"$70,000 "
13178,"$80,000 "
13179,"$80,000 "
13180,"$80,000 "
13181,"$90,000 "
13182,"$90,000 "
13183,"$90,000 "
13184,"$90,000 "
13186,"$110,000 "
13187,"$110,000 "
13188,"$120,000 "
13189,"$120,000 "
13190,"$120,000 "
13191,"$90,000 "
13193,"$110,000 "
13194,"$110,000 "
13195,"$110,000 "
13196,"$110,000 "
13198,"$120,000 "
13199,"$130,000 "
13200,"$130,000 "
13201,"$70,000 "
13202,"$70,000 "
13203,"$70,000 "
13204,"$70,000 "
13205,"$70,000 "
13206,"$70,000 "
13207,"$70,000 "
13208,"$70,000 "
13210,"$60,000 "
13211,"$60,000 "
13212,"$60,000 "
13213,"$60,000 "
13214,"$60,000 "
13215,"$60,000 "
13216,"$60,000 "
13217,"$60,000 "
13218,"$60,000 "
13219,"$60,000 "
13220,"$70,000 "
13221,"$70,000 "
13222,"$70,000 "
13223,"$70,000 "
13224,"$70,000 "
13225,"$60,000 "
13226,"$60,000 "
13227,"$60,000 "
13228,"$60,000 "
13229,"$70,000 "
13230,"$70,000 "
13231,"$40,000 "
13232,"$60,000 "
13233,"$60,000 "
13234,"$60,000 "
13235,"$60,000 "
13236,"$60,000 "
13237,"$70,000 "
13238,"$70,000 "
13239,"$40,000 "
13240,"$60,000 "
13241,"$40,000 "
13242,"$70,000 "
13243,"$70,000 "
13244,"$70,000 "
13245,"$60,000 "
13246,"$60,000 "
13247,"$60,000 "
13248,"$60,000 "
13249,"$70,000 "
13250,"$70,000 "
13251,"$130,000 "
13252,"$130,000 "
13253,"$130,000 "
13254,"$150,000 "
13255,"$130,000 "
13256,"$130,000 "
13257,"$130,000 "
13258,"$130,000 "
13259,"$130,000 "
13261,"$130,000 "
13262,"$150,000 "
13263,"$110,000 "
13264,"$120,000 "
13265,"$120,000 "
13266,"$70,000 "
13267,"$30,000 "
13268,"$40,000 "
13269,"$50,000 "
13270,"$50,000 "
13271,"$50,000 "
13272,"$90,000 "
13273,"$110,000 "
13274,"$90,000 "
13275,"$100,000 "
13276,"$100,000 "
13277,"$100,000 "
13278,"$110,000 "
13279,"$130,000 "
13280,"$90,000 "
13281,"$110,000 "
13282,"$120,000 "
13283,"$80,000 "
13284,"$80,000 "
13285,"$80,000 "
13286,"$90,000 "
13287,"$110,000 "
13288,"$120,000 "
13289,"$70,000 "
13290,"$80,000 "
13291,"$80,000 "
13292,"$90,000 "
13293,"$110,000 "
13294,"$80,000 "
13295,"$90,000 "
13296,"$110,000 "
13297,"$110,000 "
13298,"$130,000 "
13299,"$130,000 "
13300,"$60,000 "
13301,"$60,000 "
13302,"$60,000 "
13303,"$70,000 "
13304,"$70,000 "
13305,"$70,000 "
13306,"$70,000 "
13307,"$100,000 "
13308,"$60,000 "
13309,"$90,000 "
13310,"$100,000 "
13311,"$100,000 "
13312,"$110,000 "
13313,"$120,000 "
13314,"$120,000 "
13315,"$80,000 "
13316,"$80,000 "
13317,"$60,000 "
13318,"$60,000 "
13319,"$70,000 "
13320,"$70,000 "
13321,"$70,000 "
13322,"$70,000 "
13323,"$70,000 "
13324,"$130,000 "
13325,"$90,000 "
13326,"$130,000 "
13327,"$170,000 "
13328,"$80,000 "
13329,"$90,000 "
13330,"$100,000 "
13331,"$130,000 "
13332,"$90,000 "
13333,"$90,000 "
13334,"$90,000 "
13335,"$90,000 "
13336,"$100,000 "
13337,"$80,000 "
13338,"$90,000 "
13339,"$90,000 "
13340,"$90,000 "
13341,"$90,000 "
13342,"$90,000 "
13343,"$90,000 "
13344,"$110,000 "
13345,"$130,000 "
13346,"$110,000 "
13347,"$120,000 "
13348,"$130,000 "
13349,"$130,000 "
13350,"$170,000 "
13351,"$70,000 "
13352,"$70,000 "
13353,"$60,000 "
13354,"$70,000 "
13355,"$70,000 "
13356,"$60,000 "
13357,"$60,000 "
13358,"$60,000 "
13359,"$60,000 "
13360,"$60,000 "
13361,"$60,000 "
13362,"$60,000 "
13363,"$70,000 "
13364,"$70,000 "
13365,"$70,000 "
13366,"$70,000 "
13367,"$70,000 "
13368,"$70,000 "
13369,"$80,000 "
13370,"$60,000 "
13371,"$60,000 "
13372,"$60,000 "
13373,"$60,000 "
13374,"$60,000 "
13375,"$60,000 "
13376,"$60,000 "
13377,"$70,000 "
13379,"$60,000 "
13380,"$60,000 "
13381,"$60,000 "
13382,"$70,000 "
13383,"$60,000 "
13384,"$60,000 "
13385,"$60,000 "
13386,"$60,000 "
13387,"$60,000 "
13388,"$60,000 "
13389,"$70,000 "
13390,"$70,000 "
13391,"$40,000 "
13392,"$70,000 "
13393,"$70,000 "
13394,"$70,000 "
13395,"$70,000 "
13396,"$70,000 "
13397,"$60,000 "
13399,"$60,000 "
13400,"$60,000 "
13401,"$60,000 "
13402,"$60,000 "
13403,"$70,000 "
13404,"$130,000 "
13405,"$110,000 "
13406,"$130,000 "
13407,"$150,000 "
13409,"$110,000 "
13410,"$110,000 "
13411,"$130,000 "
13412,"$130,000 "
13413,"$60,000 "
13414,"$80,000 "
13415,"$100,000 "
13416,"$110,000 "
13417,"$110,000 "
13418,"$90,000 "
13419,"$90,000 "
13420,"$120,000 "
13422,"$160,000 "
13423,"$80,000 "
13424,"$90,000 "
13425,"$90,000 "
13426,"$110,000 "
13428,"$130,000 "
13429,"$150,000 "
13430,"$150,000 "
13431,"$70,000 "
13432,"$80,000 "
13433,"$90,000 "
13434,"$50,000 "
13435,"$70,000 "
13436,"$90,000 "
13437,"$90,000 "
13438,"$90,000 "
13439,"$110,000 "
13440,"$80,000 "
13441,"$90,000 "
13442,"$90,000 "
13443,"$100,000 "
13444,"$110,000 "
13445,"$120,000 "
13446,"$120,000 "
13447,"$130,000 "
13448,"$130,000 "
13449,"$80,000 "
13450,"$90,000 "
13451,"$110,000 "
13452,"$130,000 "
13453,"$130,000 "
13454,"$130,000 "
13455,"$130,000 "
13456,"$80,000 "
13457,"$60,000 "
13459,"$60,000 "
13460,"$80,000 "
13461,"$130,000 "
13462,"$50,000 "
13463,"$60,000 "
13464,"$70,000 "
13465,"$100,000 "
13466,"$80,000 "
13467,"$90,000 "
13468,"$100,000 "
13469,"$100,000 "
13470,"$100,000 "
13471,"$120,000 "
13472,"$80,000 "
13473,"$80,000 "
13474,"$60,000 "
13475,"$60,000 "
13476,"$60,000 "
13477,"$70,000 "
13478,"$70,000 "
13479,"$70,000 "
13480,"$70,000 "
13481,"$70,000 "
13482,"$40,000 "
13483,"$40,000 "
13484,"$110,000 "
13485,"$130,000 "
13486,"$130,000 "
13487,"$150,000 "
13488,"$120,000 "
13489,"$90,000 "
13490,"$120,000 "
13491,"$120,000 "
13492,"$130,000 "
13494,"$10,000 "
13496,"$20,000 "
13497,"$20,000 "
13498,"$30,000 "
13499,"$30,000 "
13500,"$10,000 "
13501,"$10,000 "
13502,"$10,000 "
13503,"$10,000 "
13504,"$10,000 "
13505,"$10,000 "
13506,"$10,000 "
13507,"$10,000 "
13508,"$20,000 "
13509,"$30,000 "
13510,"$10,000 "
13511,"$10,000 "
13512,"$10,000 "
13513,"$30,000 "
13514,"$10,000 "
13515,"$20,000 "
13516,"$30,000 "
13517,"$30,000 "
13518,"$10,000 "
13519,"$10,000 "
13520,"$10,000 "
13521,"$10,000 "
13522,"$10,000 "
13523,"$10,000 "
13524,"$20,000 "
13525,"$20,000 "
13526,"$20,000 "
13527,"$20,000 "
13528,"$20,000 "
13529,"$20,000 "
13530,"$40,000 "
13531,"$30,000 "
